realty_id,type,offer_type,square_meters,year_built,land_area,total_floors,floor,registered,heating_type,total_rooms,total_bathrooms,price,city,quarter,webpage
6644,stan,prodaja,81.73,,,,,,Podno,,,,Beograd,Savski venac,https://www.nekretnine.rs/stambeni-objekti/stanovi/troiposoban-stan/Nk7UbENSlfa/
6645,stan,prodaja,105.18,,,,,,Podno,,,,Beograd,Savski venac,https://www.nekretnine.rs/stambeni-objekti/stanovi/trosoban-stan/NkhCLeIDrIm/
6226,stan,prodaja,61.0,,,4,3,True,,2,,78000.0,Beograd,Braće Jerković,https://www.nekretnine.rs/stambeni-objekti/stanovi/brace-jerkovic-zaplanjska-61m2/Nk61BUlx0vn8/
6171,stan,prodaja,40.0,,,,1,True,Centralno,,,72000.0,Beograd,Novi Beograd Blok 11 (Hotel Jugoslavija),https://www.nekretnine.rs/stambeni-objekti/stanovi/hotel-yu-palmira-toljatija-odlicna-ponuda-40m2-sa-terasom-5m2/Nkyx-wO-skZ/
6172,stan,prodaja,160.0,,,3,3,True,Centralno,,,180000.0,Beograd,Vračar (Centar),https://www.nekretnine.rs/stambeni-objekti/stanovi/povoljna-ponuda-vracar-dupleks-40-odlican-uknjizen-160m2/NkI0S6518r/
6173,stan,prodaja,52.0,,,4,,True,Samostalno,,,117000.0,Beograd,Vračar (Centar),https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-crveni-krst-lep-uknjizen-salonski-stan-52m/Nku79jMjwm_/
6174,stan,prodaja,38.0,,,7,5,True,Centralno,2,,82500.0,Beograd,Savski venac,https://www.nekretnine.rs/stambeni-objekti/stanovi/durmitorska-prodaje-se-lep-10-stan-38m2-na-57-spratu/Nkqb8NW3s_I/
6175,stan,prodaja,48.0,,,3,1,,,3,,50400.0,Beograd,Mirijevo I,https://www.nekretnine.rs/stambeni-objekti/stanovi/mirjevo-prodaje-se-lep-dvoiposoban-stan-u-izgradnji-od-48m2-na-13-spratu-terasa-eg-lift-povracaj-pdv/NkJrA3xTBN3/
6176,stan,prodaja,47.0,,,18,2,True,,2,,73000.0,Beograd,Šumice,https://www.nekretnine.rs/stambeni-objekti/stanovi/prodaje-se-lep-1-5-stan-od-47m2-na-drugom-spratu-u-sumicama/NkDSWzAJkhS/
6177,stan,prodaja,49.0,,,3,,,,3,,51450.0,Beograd,Mirijevo I,https://www.nekretnine.rs/stambeni-objekti/stanovi/mirjevo-prodaje-se-2-5-stan-u-izgradnji-na-vp3-spratu-49m2/NkMTHKIm6bu/
6178,stan,prodaja,64.0,,,6,3,True,Centralno,2,,118000.0,Beograd,Novi Beograd Blok 45 (TC Enjub),https://www.nekretnine.rs/stambeni-objekti/stanovi/blok-45-mali-soliter-do-save-64lodja-direktan-pogled-na-savu-juzna-strana-useljiv-renoviran/NkrZlNmay3b/
6179,stan,prodaja,72.0,,,6,3,True,Centralno,3,,120000.0,Beograd,Bežanijska kosa II,https://www.nekretnine.rs/stambeni-objekti/stanovi/kod-pijace-sredjen-6422-nije-poslednji-sprat/NkSnkvUE8hf/
6180,stan,prodaja,48.4,,,5,5,,"Samostalno, Klima",2,1,42999.0,Beograd,Borča III,https://www.nekretnine.rs/stambeni-objekti/stanovi/nov-stan-u-centru-borce--vlasnik-direktno/Nk9Y_IVdq4Q/
6181,stan,prodaja,52.0,,,4,2,True,Samostalno,3,1,51500.0,Niš,Palilula,https://www.nekretnine.rs/stambeni-objekti/stanovi/prodajem-full-sreden-useljiv-stan/NkEkxLBI3Mz/
6182,stan,prodaja,99.0,,,6,1,True,Centralno,4,,247000.0,Beograd,Savski venac,https://www.nekretnine.rs/stambeni-objekti/stanovi/odlican-stan-u-savskoj-ulici/NkqlKaAPAER/
6183,stan,prodaja,48.0,2017,42.0,,1,,Klima,2,,,Zlatibor,,https://www.nekretnine.rs/stambeni-objekti/stanovi/naselje-tajna-zlatibor-prodaja-lux-apartmana/25305/
6184,stan,prodaja,154.0,,,4,4,True,Centralno,5,,210000.0,Beograd,Vračar (Centar),https://www.nekretnine.rs/stambeni-objekti/stanovi/hitno-pozarevacka-50-154m2-lux-duplex-penthouse-1360-eurm2-/Nk52UijSIFF/
6185,stan,prodaja,102.0,,,5,3,True,Centralno,4,,220000.0,Beograd,Vračar (Centar),https://www.nekretnine.rs/stambeni-objekti/stanovi/opstina-vracar-ul-hadzi-prodanova/Nk2J8DmIb2e/
6186,stan,prodaja,32.0,2019,,5,1,True,Samostalno,2,1,51200.0,Kopaonik,,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-opremljen-apartman-kopaonik-dvori/NkY7N-NIjjF/
6187,stan,prodaja,100.0,,,5,1,True,Centralno,,,259000.0,Beograd,Kalemegdan,https://www.nekretnine.rs/stambeni-objekti/stanovi/kalemegdan-cara-urosa-dobar-30-stan-na-odlicnj-lokaciji-100m2/NkJ5-QC0wPo/
6188,stan,prodaja,105.0,,,4,4,True,Samostalno,4,,150000.0,Beograd,Kalemegdan,https://www.nekretnine.rs/stambeni-objekti/stanovi/odlicna-ponuda-kalemegdan-dobar-uknjizen-stan-40-105m2/Nkehyom-MVa/
6189,stan,prodaja,35.0,1948,,,,,Samostalno,1,,56000.0,Beograd,Dušanovac,https://www.nekretnine.rs/stambeni-objekti/stanovi/vozdovac-dusanovac-ljube-nedica-35m2-ljube-nedica/NkrAE5WhsSZ/
6190,stan,prodaja,87.0,,,,4,True,Centralno,3,,229000.0,Beograd,Trg Republike ( centar ),https://www.nekretnine.rs/stambeni-objekti/stanovi/stari-grad-trg-republike-87m2/Nkbc-FBNXSQ/
6191,stan,prodaja,54.0,1968,,,,True,"Centralno, Klima",2,,126000.0,Beograd,Kalenić pijaca,https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-kalenic-pijaca-tomasa-jeza-54m2-tomasa-jeza/NkwVrZtgrbW/
6192,stan,prodaja,59.0,2019,,,1,,Samostalno,3,,113000.0,Beograd,Autokomanda,https://www.nekretnine.rs/stambeni-objekti/stanovi/vozdovac-autokomanda-borisavljeviceva-59m2-borisavljeviceva/NkxwUPBBw4m/
6227,stan,prodaja,54.0,,,4,4,True,,2,,62000.0,Beograd,Mirijevo I,https://www.nekretnine.rs/stambeni-objekti/stanovi/mirijevo-mirijevski-bulevar-54m2--parking-mesto/Nkn71Ph-1ZZ/
6193,stan,prodaja,55.0,,,,5,True,Centralno,3,,110000.0,Beograd,Lipov lad,https://www.nekretnine.rs/stambeni-objekti/stanovi/zvezdara-crveni-krst-branka-krsmanovica-55m2-branka-krsmanovica/Nka88os8n3b/
6194,stan,prodaja,50.0,1974,,,7,True,Centralno,2,,92000.0,Beograd,Novi Beograd Blok 11c (Stari Merkator),https://www.nekretnine.rs/stambeni-objekti/stanovi/novi-beograd-stari-merkator-otona-zupancica-50m2-otona-zupancica/NkBPMG2f1R-/
6195,stan,prodaja,35.0,2010,,,1,True,Samostalno,1,,57000.0,Beograd,Lekino brdo,https://www.nekretnine.rs/stambeni-objekti/stanovi/vozdovac-lekino-brdo-belicka-35m2-belicka/NkELT4UAU5J/
6196,stan,prodaja,76.0,,,,2,True,Centralno,2,,98000.0,Beograd,Novi Beograd Blok 61,https://www.nekretnine.rs/stambeni-objekti/stanovi/novi-beograd-blok-61-jurija-gagarina-76m2-jurija-gagarina/NkkyT6vb7CX/
6197,stan,prodaja,68.0,,,,3,True,Centralno,2,,99990.0,Beograd,Novi Beograd Blok 71,https://www.nekretnine.rs/stambeni-objekti/stanovi/novi-beograd-blok-71-dr-ivana-ribara-68m2-dr-ivana-ribara/NkooV2l6Dio/
6198,stan,prodaja,107.0,,,,2,True,Samostalno,4,,230000.0,Beograd,Vračar (Centar),https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-centar-krunska-107m2-krunska/NkXBZvOwy-0/
6199,stan,prodaja,70.0,,,,11,True,Centralno,2,,99000.0,Beograd,Novi Beograd Blok 30 (B92),https://www.nekretnine.rs/stambeni-objekti/stanovi/novi-beograd-blok-30-bulevar-zorana-dindica-70m2-bulevar-zorana-dindica/NkcGawOSgrV/
6200,stan,prodaja,45.0,1968,,,5,True,Centralno,1,,86000.0,Beograd,Novi Beograd Blok 44 (Piramida),https://www.nekretnine.rs/stambeni-objekti/stanovi/novi-beograd-blok-44-tc-piramida-gandijeva-45m2-gandijeva/NkuxjW6FgHj/
6201,stan,prodaja,75.0,1978,,,5,True,Centralno,3,,140000.0,Beograd,Novi Beograd Blok 22,https://www.nekretnine.rs/stambeni-objekti/stanovi/novi-beograd-blok-22-milentija-popovica-75m2-milentija-popovica/Nk4ohAMKFZ/
6202,stan,prodaja,50.0,2003,,,4,True,Centralno,2,,108000.0,Beograd,Tašmajdan,https://www.nekretnine.rs/stambeni-objekti/stanovi/palilula-tasmajdan-vladetina-50m2-vladetina/NkntMkT4deS/
6203,stan,prodaja,43.0,1999,,,3,True,Centralno,1,,75000.0,Beograd,Banovo brdo,https://www.nekretnine.rs/stambeni-objekti/stanovi/cukarica-banovo-brdo-ivice-devcica-43m2-ivice-devcica/Nkc55HqHpVT/
6204,stan,prodaja,70.0,1976,,,1,True,Centralno,2,,145000.0,Beograd,Novi Beograd Blok 30 (B92),https://www.nekretnine.rs/stambeni-objekti/stanovi/novi-beograd-blok-30-bulevar-umetnosti-70m2-bulevar-umetnosti/NkTPCwvjAhE/
6205,stan,prodaja,37.0,1958,,,2,True,"Samostalno, Klima",2,,95000.0,Beograd,Kalenić pijaca,https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-kalenic-pijaca-niska-37m2-niska/NkUMuMO1ED4/
6206,stan,prodaja,85.0,,,,9,True,Centralno,3,,120000.0,Beograd,Novi Beograd Blok 63,https://www.nekretnine.rs/stambeni-objekti/stanovi/novi-beograd-blok-63-jurija-gagarina-85m2-jurija-gagarina/NkjZdI54li/
6207,stan,prodaja,88.0,1994,,,4,True,Centralno,4,,165000.0,Beograd,Kalemegdan,https://www.nekretnine.rs/stambeni-objekti/stanovi/stari-grad-kalemegdan-visokog-stevana-88m2-visokog-stevana/NkHOQMqQwe7/
6208,stan,prodaja,18.0,,,,,True,Centralno,,,42500.0,Beograd,Profesorska kolonija,https://www.nekretnine.rs/stambeni-objekti/stanovi/palilula-profesorska-kolonija-bistricka-18m2-bistricka/NkDFdqC8XHO/
6209,stan,prodaja,113.0,,,,4,,Samostalno,5,,210000.0,Beograd,Banjica,https://www.nekretnine.rs/stambeni-objekti/stanovi/vozdovac-fon-bose-milicevic-113m2-bose-milicevic/NkwmhF2d9Az/
6210,stan,prodaja,78.0,1937,,,3,True,"Centralno, Samostalno",3,,170000.0,Beograd,Beograđanka ( centar ),https://www.nekretnine.rs/stambeni-objekti/stanovi/stari-grad-london-dobrinjska-78m2-dobrinjska/NkAE2pO3y7S/
6211,stan,prodaja,83.0,2012,,,,True,Centralno,3,,130000.0,Beograd,Voždovac,https://www.nekretnine.rs/stambeni-objekti/stanovi/vozdovac-stepa-stepanovic-generala-stefanika-83m2-generala-stefanika/Nk03VSNR2_M/
6212,stan,prodaja,71.0,,,,2,True,Klima,2,,140000.0,Beograd,Dedinje (Beli dvor),https://www.nekretnine.rs/stambeni-objekti/stanovi/savski-venac-dedinje-mihaila-avramovica-71m2-mihaila-avramovica/NkfYVPYDePY/
6213,stan,prodaja,51.0,,,,2,True,Centralno,2,,155000.0,Beograd,Palilula,https://www.nekretnine.rs/stambeni-objekti/stanovi/palilula-central-garden-stanoja-glavasa-51m2-stanoja-glavasa/NkT9LC011Qm/
6214,stan,prodaja,101.0,1968,,,4,True,Centralno,4,,185000.0,Beograd,Zemun (Cara Dušana),https://www.nekretnine.rs/stambeni-objekti/stanovi/zemun-centar-karadordev-trg-101m2-karadordev-trg/NkSDWXyVho6/
6215,stan,prodaja,50.0,1927,,,2,True,Samostalno,2,,110000.0,Beograd,Zeleni venac,https://www.nekretnine.rs/stambeni-objekti/stanovi/savski-venac-zeleni-venac-kraljice-natalije-50m2-kraljice-natalije/NkWz0VFH3e/
6216,stan,prodaja,38.0,1962,,,2,True,Samostalno,1,,62000.0,Beograd,Bežanija,https://www.nekretnine.rs/stambeni-objekti/stanovi/novi-beograd-stara-bezanija-zemunska-38m2-zemunska/NkB3tECFPFw/
6217,stan,prodaja,72.0,,,,7,True,Centralno,3,,75000.0,Beograd,Miljakovac I,https://www.nekretnine.rs/stambeni-objekti/stanovi/rakovica-miljakovac-i-bogdana-zerajica-72m2-bogdana-zerajica/NkCOUjKiL7m/
6218,stan,prodaja,120.0,,,6,1,True,Centralno,4,,305000.0,Beograd,Vračar (Hram),https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-hram-nebojsina-120m2-sa-velikim-parking-mestom-u-garazi-zgrade-novo-lux/Nk0ETChTCec/
6219,stan,prodaja,53.0,,,3,3,True,Centralno,2,,56000.0,Beograd,Mirijevo I,https://www.nekretnine.rs/stambeni-objekti/stanovi/zvezdara-kapetana-milosa-zunjica-53m2/Nk4pkK3o8MzU/
6220,stan,prodaja,50.0,,,4,2,True,Centralno,2,,62700.0,Beograd,Mirijevo I,https://www.nekretnine.rs/stambeni-objekti/stanovi/mirijevo-mirijevski-bulevar-50-16m2/Nk_96Urq2EA/
6221,stan,prodaja,70.0,,,20,3,True,Centralno,3,,126000.0,Beograd,Novi Beograd Blok 23,https://www.nekretnine.rs/stambeni-objekti/stanovi/novi-beograd-bulmilutina-milankovica-70m2-odlicna-ponuda/NkJb0D_xZFY/
6222,stan,prodaja,40.0,,,4,,True,Centralno,2,,90000.0,Beograd,Savski venac,https://www.nekretnine.rs/stambeni-objekti/stanovi/savski-venac-centar-admirala-geprata-40m2-odlicna-ponuda/NkEAMb5BBc3/
6223,stan,prodaja,49.0,,,6,1,True,Centralno,2,,110000.0,Beograd,Bajlonijeva pijaca,https://www.nekretnine.rs/stambeni-objekti/stanovi/stari-grad-dorcol-knez-miletina-49m2/NkU0u5mlEcH/
6224,stan,prodaja,56.0,,,2,1,True,,3,,98700.0,Beograd,Voždovac,https://www.nekretnine.rs/stambeni-objekti/stanovi/vojvode-stepe-kod-xii-gimnazije-56-m2/Nk1fkLFkeTX/
6225,stan,prodaja,31.0,,,23,4,True,Centralno,1,,94999.0,Beograd,Beograd na vodi,https://www.nekretnine.rs/stambeni-objekti/stanovi/bw-verde-apartman-31m2/NkCwAij03tXY/
6228,stan,prodaja,65.0,,,3,1,True,Centralno,2,,110500.0,Beograd,Bulbuder,https://www.nekretnine.rs/stambeni-objekti/stanovi/zvezdara-veljka-dugosevica-lux-novogradnja-65m2/NkY3XjiPm-f/
6229,stan,prodaja,115.0,,,6,1,True,Centralno,4,,199000.0,Beograd,Skadarlija,https://www.nekretnine.rs/stambeni-objekti/stanovi/odlican-stan-u-strogom-centru-grada-cetinjska-115m2/Nk5BpyRsMDz/
6230,stan,prodaja,117.0,,,9,6,True,Centralno,4,,198000.0,Beograd,Crveni krst,https://www.nekretnine.rs/stambeni-objekti/stanovi/novogradnja-crveni-krst-vojislava-ilica-117m2-1692eurm2-uknjizen-lux/NkScAVZl_Ux/
6231,stan,prodaja,64.0,,,4,,True,Samostalno,3,,155000.0,Beograd,Vračar (Centar),https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-kursulina-64m2terasa/NkYwAukYp9v/
6232,stan,prodaja,73.0,,,9,1,True,,4,,119000.0,Beograd,Vračar (Centar),https://www.nekretnine.rs/stambeni-objekti/stanovi/vojislava-ilica-novogradnja-66--7m2-terase/NkNU7GVLv1a/
6233,stan,prodaja,40.0,,,7,1,True,Centralno,2,,132000.0,Beograd,Vračar (Centar),https://www.nekretnine.rs/stambeni-objekti/stanovi/kapije-vracara-40m2--garaza-namesten-lux/NkaShBf9auD/
6234,stan,prodaja,30.0,,,5,,True,,1,,54000.0,Beograd,Zemun (Meandri),https://www.nekretnine.rs/stambeni-objekti/stanovi/zemun-sutjeska-banijska-30m2-lux-novogradnja/Nk44LYgB_JK/
6235,stan,prodaja,50.0,,,7,6,True,"Samostalno, Klima",3,,92500.0,Beograd,Voždovac,https://www.nekretnine.rs/stambeni-objekti/stanovi/fon-uknjizen-trosoban-stan-u-novogradnji/Nki3k42Z7SO/
6236,stan,prodaja,54.0,,,4,,True,Centralno,2,,75000.0,Beograd,Konjarnik,https://www.nekretnine.rs/stambeni-objekti/stanovi/odlicna-lokacija-kod-vojislava-ilica/NkaHdVB04px/
6237,stan,prodaja,30.0,,,,,True,,,,25900.0,Pančevo,Centar,https://www.nekretnine.rs/stambeni-objekti/stanovi/srce-panceva-jna-ulica/NkM6UlC092R/
6239,stan,prodaja,32.0,2020,,4,,,Samostalno,1,,1400.0,Zlatibor,Centar,https://www.nekretnine.rs/stambeni-objekti/stanovi/vila-gomax-ii--spa/Nk8LCmW-SD/
6240,stan,prodaja,37.0,2019,,3,,True,Centralno,2,1,1500.0,Zlatibor,Obudojevica,https://www.nekretnine.rs/stambeni-objekti/stanovi/zlatibor-prodaja-direktno-od-investitora/NkCeU1y1gkk/
6241,stan,prodaja,80.0,,,9,3,True,Centralno,3,,66000.0,Niš,Crveni pevac,https://www.nekretnine.rs/stambeni-objekti/stanovi/trosoban-stan-kod-doma-zdravlja/NkPKUVmDHdR/
6242,stan,prodaja,54.0,,,,1,True,Centralno,2,,94500.0,Beograd,Novi Beograd Blok 11c (Stari Merkator),https://www.nekretnine.rs/stambeni-objekti/stanovi/stan-na-prvom-spratu-kod-starog-merkatora/Nkw8G7xuJ-E/
6243,stan,prodaja,27.0,,,3,,True,Samostalno,2,,36000.0,Beograd,Mirijevo II,https://www.nekretnine.rs/stambeni-objekti/stanovi/mirijevo-jednouiposoban-stan-sa-lodom-u-prizemlju-stambene-zgrade-36000-mogunost-kupovine-sa-namestajem-i-belom-tehnikom-37000/Nk114SXmh54/
6244,stan,prodaja,50.0,,,4,3,True,Samostalno,3,,78000.0,Beograd,Vračar (Centar),https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-perfektan-dvoiposoban-stan-na-odlicnoj-lokaciji-50-m2-gradevinske-povrsine-terasa-iii-uknjizen-78000/NkycE_IxkBX/
6245,stan,prodaja,50.0,,,4,3,,Samostalno,2,1,53000.0,Beograd,Krnjača,https://www.nekretnine.rs/stambeni-objekti/stanovi/stan-kod-metroa/NkX7w43YYGs/
6246,stan,prodaja,58.0,,,2,2,,,3,,100700.0,Beograd,Zemun (Gornji grad),https://www.nekretnine.rs/stambeni-objekti/stanovi/zemun-gornji-grad-alaska-58m2-25-novogradnja/Nk6tfuIb_Yj/
6247,stan,prodaja,48.0,,,2,1,,,2,,83200.0,Beograd,Zemun (Gornji grad),https://www.nekretnine.rs/stambeni-objekti/stanovi/zemun-gornji-grad-alaska-48m2-15-novogradnja/NkPUwfF5i2d/
6248,stan,prodaja,46.0,,,,5,True,Centralno,1,1,128900.0,Beograd,Novi Beograd Blok 65,https://www.nekretnine.rs/stambeni-objekti/stanovi/west-65-nov-atraktivan-jednosoban-stan-id6595/NkV4fruATdh/
6249,stan,prodaja,80.0,,,,16,True,Centralno,3,1,129900.0,Beograd,Novi Beograd Blok 11 (Hotel Jugoslavija),https://www.nekretnine.rs/stambeni-objekti/stanovi/atraktivan-trosoban-stan-kod-hotela-yu-id6599/NkHkDHV1KWN/
6250,stan,prodaja,162.0,,,,3,True,Samostalno,6,1,275000.0,Beograd,Lion,https://www.nekretnine.rs/stambeni-objekti/stanovi/luksuzan-sestosoban-stan-kod-liona-id5734/NkK9QjcSTnX/
6251,stan,prodaja,110.0,,,,,True,Samostalno,5,1,239000.0,Beograd,Kalemegdan,https://www.nekretnine.rs/stambeni-objekti/stanovi/prostran-cetvoroiposoban-salonac-kod-kalemegdana-id6551/Nkc9w2SqvuR/
6252,stan,prodaja,53.0,,,,14,,Centralno,1,1,77900.0,Beograd,Novi Beograd Blok 62,https://www.nekretnine.rs/stambeni-objekti/stanovi/funkcionalan-jednosoban-stan-u-bloku-62-id6298/NkV1v1vdFXV/
6253,stan,prodaja,44.0,,,,11,,Centralno,1,1,66000.0,Beograd,Vidikovac,https://www.nekretnine.rs/stambeni-objekti/stanovi/funkcionalan-jednosoban-stan-na-vidikovcu-id6581/NkMay_7DdwC/
6254,stan,prodaja,41.0,,,,1,True,Centralno,1,1,89000.0,Beograd,Gundulićev venac,https://www.nekretnine.rs/stambeni-objekti/stanovi/funkcionalan-jednosoban-stan-na-gundulicevom-vencu-id6401/Nko1b8PLgE5/
6255,stan,prodaja,38.0,,,,4,,Centralno,1,1,149900.0,Beograd,Novi Beograd Blok 65,https://www.nekretnine.rs/stambeni-objekti/stanovi/west-65-tower-nov-luksuzan-jednosoban-stan-id6480/NkTApxAtSTF/
6256,stan,prodaja,23.0,,,,,,Centralno,1,1,44500.0,Beograd,Banovo brdo,https://www.nekretnine.rs/stambeni-objekti/stanovi/funkcionalan-jednosoban-stan-na-banovom-brdu-id6577/NkMPsAeAGFZ/
6257,stan,prodaja,48.0,,,2,,,,2,,83200.0,Beograd,Zemun (Gornji grad),https://www.nekretnine.rs/stambeni-objekti/stanovi/zemun-gornji-grad-alaska-48-m2-15-novogradnja/NkkhsOGbjGU/
6258,stan,prodaja,52.0,,,5,5,True,,2,,160000.0,Beograd,Kneza Miloša ( centar ),https://www.nekretnine.rs/stambeni-objekti/stanovi/centar-kod-londona-uknjizen-useljiv-52-m2-v-sprat-lift-lux-renoviran-sa-stvarima/NkBIkbSMHHI/
6259,stan,prodaja,116.0,2018,,3,2,True,,5,,200000.0,Beograd,Zemun (Bačka),https://www.nekretnine.rs/stambeni-objekti/stanovi/odlican-duplex-116m2-ii-sprat-od-3-noviji-stan-povoljno/NkOfk32ofPL/
6260,stan,prodaja,45.0,,,3,3,True,,2,,50000.0,Beograd,Ledine,https://www.nekretnine.rs/stambeni-objekti/stanovi/ledine-1-5-soban-45m2-uknjizen-50000-eura/NkCh6CL3Zy2/
6261,stan,prodaja,44.0,2018,,,,True,,2,,,Zlatibor,Centar,https://www.nekretnine.rs/stambeni-objekti/stanovi/vila-elsa-lux-apartmani-44m2-zlatibor-direktno-od-investitora/109949/
6262,stan,prodaja,44.74,,,7,3,,Podno,2,,88000.0,Beograd,Trošarina,https://www.nekretnine.rs/stambeni-objekti/stanovi/bez-provizije-vozdovac-trosarina---20-lux-novoizgradena-zgrada/NkJ6ytnpq1Q/
6263,stan,prodaja,34.0,2019,10000.0,3,1,True,Samostalno,1,1,55000.0,Zlatibor,Centar,https://www.nekretnine.rs/stambeni-objekti/stanovi/apartmani-od-34m2-i-36m2-hit-2020/NkvRQpJnbwT/
6264,stan,prodaja,34.0,2020,1000.0,4,1,True,Samostalno,1,1,49900.0,Zlatibor,Palisad,https://www.nekretnine.rs/stambeni-objekti/stanovi/apartmansko-naselje-maric-zlatibor/NkRjeVLslwl/
6265,stan,prodaja,38.0,,,4,4,True,Centralno,2,,54000.0,Beograd,Voždovac,https://www.nekretnine.rs/stambeni-objekti/stanovi/brace-jerkovic-15/NkTVZ9KD6rx/
6266,stan,prodaja,67.0,,,7,3,True,Centralno,2,,138000.0,Beograd,Lipov lad,https://www.nekretnine.rs/stambeni-objekti/stanovi/odlican-20-bulevar-kralja-aleksandra/Nk3HQjCwVxA/
6267,stan,prodaja,62.0,,,2,,,,3,,107500.0,Beograd,Zemun (Gornji grad),https://www.nekretnine.rs/stambeni-objekti/stanovi/zemun-gornji-grad-alaska-62-m2-30-novogradnja/NknTNzGbj6o/
6268,stan,prodaja,31.0,,,,1,,,,,53208.0,Zlatibor,Palisad,https://www.nekretnine.rs/stambeni-objekti/stanovi/titova-vila-apartmentsspa-zlatibor-kakav-ste-cekali/NkZgA0DCuw-/
6269,stan,prodaja,68.0,2019,,,1,True,"Centralno, Samostalno, Klima",3,,123700.0,Beograd,Autokomanda,https://www.nekretnine.rs/stambeni-objekti/stanovi/autokomanda-lux-novogradnja-stan-68m2-dinarska/NkhPIUasZpF/
6270,stan,prodaja,67.0,2020,,,4,True,"Centralno, Samostalno, Klima",3,,133180.0,Beograd,Banovo brdo,https://www.nekretnine.rs/stambeni-objekti/stanovi/banovo-brdo-centar-nov-stan-67m2-pozeska/NkurCEDHPJS/
6277,stan,prodaja,62.0,,,,2,True,Centralno,3,,149900.0,Beograd,Voždovac,https://www.nekretnine.rs/stambeni-objekti/stanovi/nov-lux-stan-62m2-vozdovac-centar-koste-jovanovica/Nk2gLNGLWEj/
6278,stan,prodaja,186.0,,,,7,True,"Samostalno, Klima",6,,375000.0,Beograd,Crveni krst,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-penthaus-186m2-vracar/NkJC9OfgkOq/
6279,stan,prodaja,79.0,,,,4,True,"Samostalno, Klima",4,,157325.0,Beograd,Crveni krst,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-novogradnja-stan-79m2-vracar/Nkt-ALmtE2c/
6280,stan,prodaja,79.0,,,,4,True,Samostalno,3,1,159000.0,Beograd,Voždovac,https://www.nekretnine.rs/stambeni-objekti/stanovi/neodoljivo-atraktivan-trosoban-stan-u-vojvode-stepe-id6597/NkK0GdAUIT2/
6281,stan,prodaja,81.0,,,14,8,True,Centralno,3,,115000.0,Beograd,Novi Beograd Blok 64,https://www.nekretnine.rs/stambeni-objekti/stanovi/novi-beograd-gandijeva-trosobni-stan-na-prodaju/NkdR9HcGXLe/
6282,stan,prodaja,56.0,,,4,1,True,"Podno, Samostalno",3,1,,Novi Banovci,,https://www.nekretnine.rs/stambeni-objekti/stanovi/direktna-prodaja-novi-banovci/NkBZcbUi61W/
6283,stan,prodaja,73.0,,,,6,True,Centralno,3,1,92000.0,Beograd,Zemun (Meandri),https://www.nekretnine.rs/stambeni-objekti/stanovi/komforan-dvoiposoban-stan-na-meandrima-id6384/Nki8TW-akaR/
6284,stan,prodaja,63.0,,,,1,True,Centralno,2,1,123000.0,Beograd,Lion,https://www.nekretnine.rs/stambeni-objekti/stanovi/elegantan-dvosoban-stan-kod-liona-id6596/NkLOCmZp_T_/
6285,stan,prodaja,89.0,2007,,,6,True,Centralno,3,,135000.0,Beograd,Voždovac,https://www.nekretnine.rs/stambeni-objekti/stanovi/35-stan-na-vozdovcu-vojvode-stepe-vojvode-stepe/Nk-MtzSd1l/
6286,stan,prodaja,150.0,,,6,6,True,"Centralno, Klima",5,,410000.0,Beograd,Južni bulevar,https://www.nekretnine.rs/stambeni-objekti/stanovi/elitni-penthouse-nova-zgrada-150m2-50-vracar/NksMvqfNR4v/
6287,stan,prodaja,108.0,,,,7,True,Centralno,4,,91800.0,Beograd,Braće Jerković,https://www.nekretnine.rs/stambeni-objekti/stanovi/40-brace-jerkovic-108m2-brace-jerkovic/NkGC5-9eLE6/
6288,stan,prodaja,69.0,,,,7,True,Centralno,3,,99000.0,Beograd,Retenzija,https://www.nekretnine.rs/stambeni-objekti/stanovi/30-retenzija-prve-pruge-618m2-prve-pruge/Nk9pht-OMVD/
6289,stan,prodaja,56.0,,,,1,,"Samostalno, Klima",2,,99000.0,Beograd,Voždovac,https://www.nekretnine.rs/stambeni-objekti/stanovi/25-vozdovacka-crkva-vojvode-stepe-56m2-vojvode-stepe/NkDpEhyOfKYq/
6290,stan,prodaja,200.0,,,,2,True,Samostalno,6,,433000.0,Beograd,Dedinje (Beli dvor),https://www.nekretnine.rs/stambeni-objekti/stanovi/60-dedinje-mihaila-avramovica-200m2-mihaila-avramovica/NkqsbaXmrAr/
6291,stan,prodaja,56.0,,,,3,True,Samostalno,2,,110000.0,Beograd,Banjica,https://www.nekretnine.rs/stambeni-objekti/stanovi/20-hotel-mladost-pazinska-56m2-pazinska/NkIhAyiq7Of/
6292,stan,prodaja,100.0,,,,5,True,Centralno,4,,191000.0,Beograd,Đeram pijaca,https://www.nekretnine.rs/stambeni-objekti/stanovi/40-deram-pecska-100m2-lux-pecska/Nk_v6X0cG42/
