realty_id,type,offer_type,square_meters,year_built,land_area,total_floors,floor,registered,heating_type,total_rooms,total_bathrooms,price,city,quarter,webpage
7270,stan,prodaja,244.0,2019,,,,True,,5,3,278100.0,Novi Sad,Podbara,https://www.nekretnine.rs/stambeni-objekti/stanovi/bogoboja-atanackovica-podbara-24370m2-id10048/NkSxbN5JlFk/
7497,stan,prodaja,101.0,2019,,,6,True,"Centralno, Klima",4,,277000.0,Beograd,Voždovac,https://www.nekretnine.rs/stambeni-objekti/stanovi/vozdovac-vojvode-stepe-gostivarska-40-101m2-277000eur/NkGtzBLLpys/
12952,stan,prodaja,94.0,2019,,,6,,Centralno,4,,272600.0,Beograd,Slavija,https://www.nekretnine.rs/stambeni-objekti/stanovi/centar-slavija-novogradnja-cetvorosoban/NkKKZg4JI_m/
10242,stan,prodaja,102.0,2019,,,3,True,Samostalno,4,,259900.0,Beograd,Voždovac,https://www.nekretnine.rs/stambeni-objekti/stanovi/102m2-t-vozdovac-stan/Nklc5sbRlta/
14874,stan,prodaja,81.0,2019,,,2,True,"Centralno, Klima",3,2,249000.0,Beograd,Beograd na vodi,https://www.nekretnine.rs/stambeni-objekti/stanovi/beograd-na-vodi-trosoban-uknjizen-id8560/Nkwg4AJCNL3/
14750,stan,prodaja,117.0,2019,,,2,True,,3,2,249000.0,Beograd,Autokomanda,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-nov-vozdovac-koste-jovanovica-3o-249000-id1610/NkWChUJu24na/
11703,stan,prodaja,124.0,2019,,,5,,"Centralno, Klima",4,1,248000.0,Beograd,Autokomanda,https://www.nekretnine.rs/stambeni-objekti/stanovi/vojvode-stepe-kod-autokomande-id1754/NkyR1_8Q5os/
13002,stan,prodaja,82.0,2019,,,5,,Centralno,3,,244888.0,Beograd,Beograd na vodi,https://www.nekretnine.rs/stambeni-objekti/stanovi/prodajemo-ekskluzivan-trosoban-stan-u-beogradu-na-vodi/Nk6hDeWyz-f/
7516,stan,prodaja,130.0,2019,,,2,True,Samostalno,4,,234000.0,Beograd,Zvezdara,https://www.nekretnine.rs/stambeni-objekti/stanovi/zvezdara-severni-bulevar-veljka-dugosevica-40-130m2-234000eur/Nk2llxs3nnK/
12677,stan,prodaja,91.0,2019,,,3,,"Samostalno, Klima",3,2,227500.0,Beograd,Voždovac,https://www.nekretnine.rs/stambeni-objekti/stanovi/vozdovac-hotel-m-30-id6813/NkhUa1GN13L/
6761,stan,prodaja,94.0,2019,,,4,,Centralno,4,1,226996.0,Beograd,Donji Dorćol,https://www.nekretnine.rs/stambeni-objekti/stanovi/dorcol-gundulicev-venac-id2019/NkDx6PL6lBf/
6720,stan,prodaja,94.0,2019,,,4,,Centralno,4,1,226996.0,Beograd,Gundulićev venac,https://www.nekretnine.rs/stambeni-objekti/stanovi/gundulicev-venac-novogradnja-id1488/NkEB6ja_eMd7/
15542,stan,prodaja,125.0,2019,,,5,,Samostalno,4,2,225000.0,Beograd,Slavujev venac,https://www.nekretnine.rs/stambeni-objekti/stanovi/dimitrija-tucovica-lux-id1298/NkxYuf_bYZG/
13061,stan,prodaja,55.0,2019,,,22,True,Centralno,2,,225000.0,Beograd,Beograd na vodi,https://www.nekretnine.rs/stambeni-objekti/stanovi/beograd-na-vodi-kula-vista-dvosoban-opremljen-stan-sa-garaznim-mestom/NkSpvuyxd-d/
10123,stan,prodaja,139.0,2019,,,,,Samostalno,3,,222400.0,Beograd,Zvezdara,https://www.nekretnine.rs/stambeni-objekti/stanovi/139m2-t-zvezdara-stan/NkSKDc4pmUF/
13051,stan,prodaja,68.0,2019,,,12,,Centralno,3,,212888.0,Beograd,Beograd na vodi,https://www.nekretnine.rs/stambeni-objekti/stanovi/prodajemo-ekskluzivan-trosoban-stan-u-beogradu-na-vodi/NkyWGSYKMAQ/
12678,stan,prodaja,85.0,2019,,,3,,"Samostalno, Klima",3,2,212500.0,Beograd,Voždovac,https://www.nekretnine.rs/stambeni-objekti/stanovi/vozdovac-hotel-m-30-id6814/NkzqFrSj91Y/
14417,stan,prodaja,82.0,2019,,,2,,Centralno,3,2,207460.0,Beograd,Južni bulevar,https://www.nekretnine.rs/stambeni-objekti/stanovi/juzni-bulevar-ii-cg-novogradnja-lux-id1595/NklqAZUas3h/
14418,stan,prodaja,82.0,2019,,,1,,Centralno,3,2,207460.0,Beograd,Južni bulevar,https://www.nekretnine.rs/stambeni-objekti/stanovi/juzni-bulevar-i-cg-novogradnja-lux-id1593/Nk-7roOnNtm/
9128,stan,prodaja,110.0,2019,,,8,True,Centralno,4,3,205700.0,Beograd,Denkova bašta,https://www.nekretnine.rs/stambeni-objekti/stanovi/gospodara-vucica-hillside-penthouse-110m2-cg-uknjizen-id1001/NkmsoIzTRpL/
7488,stan,prodaja,89.0,2019,,,6,,Centralno,3,,204700.0,Beograd,Zvezdara,https://www.nekretnine.rs/stambeni-objekti/stanovi/zvezdara-vukov-spomenik-celopecka-30-89m2-204700eur/Nk3Z0SmD6Oa/
7481,stan,prodaja,88.0,2019,,,6,,Centralno,3,,203690.0,Beograd,Zvezdara,https://www.nekretnine.rs/stambeni-objekti/stanovi/zvezdara-vukov-spomenik-celopecka-30-88m2-203690eur/NkLJzJ9lo5z/
11705,stan,prodaja,100.0,2019,,,5,,"Centralno, Klima",4,1,200000.0,Beograd,Autokomanda,https://www.nekretnine.rs/stambeni-objekti/stanovi/vojvode-stepe-kod-autokomande-id1755/NkpqGZIJ73s/
12906,stan,prodaja,100.0,2019,,,5,True,Samostalno,3,,199000.0,Beograd,Skadarlija,https://www.nekretnine.rs/stambeni-objekti/stanovi/trosoban-stan-u-blizini-skadarlije-i-bajlonijeve-pijace/NkT1um4jVi1/
7526,stan,prodaja,135.0,2019,,,,True,Samostalno,3,,195000.0,Beograd,Zvezdara,https://www.nekretnine.rs/stambeni-objekti/stanovi/zvezdara-severni-bulevar-veljka-dugosevica-30-135m2-195000eur/NkkOqknaWYo/
8398,stan,prodaja,85.0,2019,,,5,True,Centralno,3,,195000.0,Beograd,Crveni krst,https://www.nekretnine.rs/stambeni-objekti/stanovi/kapije-vracara-85m2-v-cg-uknj/NkfUq6wH7zZ/
14770,stan,prodaja,105.0,2019,,,,True,Samostalno,3,1,195000.0,Beograd,Zvezdara,https://www.nekretnine.rs/stambeni-objekti/stanovi/luksuzan-nov-trosoban-stan-kod-zvezdarske-sume-id4503/NkzLZwphFj0/
13024,stan,prodaja,76.0,2019,,,2,,Centralno,3,,190000.0,Beograd,Gornji Dorćol,https://www.nekretnine.rs/stambeni-objekti/stanovi/trosoban-stan-u-novogradnji-na-dorcolu/NkDReYxQOld/
13020,stan,prodaja,76.0,2019,,,2,,,3,,190000.0,Beograd,Gornji Dorćol,https://www.nekretnine.rs/stambeni-objekti/stanovi/trosoban-stan-u-novogradnji-na-dorcolu/NkLjY9eTzhC/
7299,stan,prodaja,78.0,2019,,,3,True,,3,,189582.0,Beograd,Dedinje (RTV Pink),https://www.nekretnine.rs/stambeni-objekti/stanovi/savski-venac-dedinje-mokranjceva-30-78m2-189582eur/NkA_tycWx47/
14416,stan,prodaja,74.0,2019,,,1,,Centralno,3,1,187220.0,Beograd,Južni bulevar,https://www.nekretnine.rs/stambeni-objekti/stanovi/juzni-bulevar-i-cg-novogradnja-lux-id1592/Nk-37znNSJV/
13011,stan,prodaja,74.0,2019,,,1,,Centralno,3,,185000.0,Beograd,Gornji Dorćol,https://www.nekretnine.rs/stambeni-objekti/stanovi/prodajemo-trosoban-stan-na-dorcolu-u-novogradnji/Nkelq0WnZ8K/
8325,stan,prodaja,54.0,2019,,,23,,Centralno,2,,176888.0,Beograd,Beograd na vodi,https://www.nekretnine.rs/stambeni-objekti/stanovi/beograd-na-vodi-arcadia-54m2-xxiii-cg-lux/NkUl4vpaP43/
13013,stan,prodaja,70.0,2019,,,2,,Centralno,3,,175000.0,Beograd,Gornji Dorćol,https://www.nekretnine.rs/stambeni-objekti/stanovi/prodajemo-dvoiposoban-stan-u-novogradnji-na-dorcolu/NkyuBK3MiC8/
12679,stan,prodaja,81.0,2019,,,1,,"Samostalno, Klima",3,2,174150.0,Beograd,Voždovac,https://www.nekretnine.rs/stambeni-objekti/stanovi/vozdovac-hotel-m-30-id6815/NkCkC_i-oL9/
14762,stan,prodaja,87.0,2019,,,3,,"Centralno, Klima",3,1,174000.0,Beograd,Autokomanda,https://www.nekretnine.rs/stambeni-objekti/stanovi/vojvode-stepe-kod-autokomande-id1756/NkUVxOyY4Jc/
15578,stan,prodaja,168.0,2019,,,,,,6,2,173000.0,Novi Sad,,https://www.nekretnine.rs/stambeni-objekti/stanovi/bulevar-patrijarha-pavla-novi-sad-168-m2-id10115/Nkd6XV643Wu/
7483,stan,prodaja,74.0,2019,,,6,,Centralno,3,,170200.0,Beograd,Zvezdara,https://www.nekretnine.rs/stambeni-objekti/stanovi/zvezdara-vukov-spomenik-celopecka-30-74m2-170200eur/NkBLv_chO0v/
9127,stan,prodaja,101.0,2019,,,1,True,Centralno,4,3,169000.0,Beograd,Denkova bašta,https://www.nekretnine.rs/stambeni-objekti/stanovi/gospodara-vucica-hillside-lux-101m2-cg-uknjizen-id1010/Nk3E5biy6cp/
10502,stan,prodaja,66.0,2019,,,3,True,Samostalno,3,,168000.0,Beograd,Voždovac,https://www.nekretnine.rs/stambeni-objekti/stanovi/66m2-2t-vozdovac-stan/NkQjSh3QA2C/
10531,stan,prodaja,64.0,2019,,,1,True,Samostalno,3,,163000.0,Beograd,Voždovac,https://www.nekretnine.rs/stambeni-objekti/stanovi/64m2-2t-vozdovac-stan/NkNZRGvZ4KF/
9129,stan,prodaja,91.0,2019,,,3,True,Centralno,4,3,161000.0,Beograd,Denkova bašta,https://www.nekretnine.rs/stambeni-objekti/stanovi/gospodara-vucica-hillside-lux-91m2-cg-uknjizen-id1003/Nk4aTv3x3lu/
14540,stan,prodaja,156.0,2019,,,,,,7,2,160680.0,Novi Sad,,https://www.nekretnine.rs/stambeni-objekti/stanovi/bulevar-patrijarha-pavla-novi-sad-156-m2-id10114/NkQtVpJ4p9S/
10547,stan,prodaja,62.0,2019,,,4,True,Samostalno,3,,159900.0,Beograd,Voždovac,https://www.nekretnine.rs/stambeni-objekti/stanovi/62m2-2t-vozdovac-stan/Nkvi1fKNDv5/
9044,stan,prodaja,78.0,2019,,,1,,"Centralno, Klima",4,2,158250.0,Beograd,Banovo brdo,https://www.nekretnine.rs/stambeni-objekti/stanovi/cukarica-banovo-brdo-40-id4308/NkRa_R1fe7I/
12977,stan,prodaja,78.0,2019,,,1,True,Centralno,4,,158240.0,Beograd,Banovo brdo,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-cetvorosoban-stan-u-novogradnji-na-banovom-brdu/NkqM5eLhLvz/
10553,stan,prodaja,62.0,2019,,,,True,Samostalno,3,,157900.0,Beograd,Voždovac,https://www.nekretnine.rs/stambeni-objekti/stanovi/62m2-2t-vozdovac-stan/Nk2pJ56hMoh/
7855,stan,prodaja,62.0,2019,,,3,,"Centralno, Klima",3,1,150000.0,Beograd,Crveni krst,https://www.nekretnine.rs/stambeni-objekti/stanovi/2-5-vracar-crveni-krst-cerska-lux-nov--id1497/Nk3ViHnqOcZ/
16146,kuca,prodaja,288.0,2019,,,1,True,"Samostalno, Klima",3,,150000.0,Niš,Pasi poljana,https://www.nekretnine.rs/stambeni-objekti/kuce/pelepa-kucanema-ulaganja/Nkl9-xw4hEt/
14151,stan,prodaja,61.0,2019,,,3,,Centralno,3,1,149500.0,Beograd,Crveni krst,https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-id1080/NkFMiEfj-BC/
8371,stan,prodaja,61.0,2019,,,3,,Centralno,3,,149500.0,Beograd,Crveni krst,https://www.nekretnine.rs/stambeni-objekti/stanovi/crveni-krst-61m2-iv-cg-novo/NkKn1atTgop/
10585,stan,prodaja,57.0,2019,,,,True,Samostalno,3,,146000.0,Beograd,Voždovac,https://www.nekretnine.rs/stambeni-objekti/stanovi/57m2-2t-vozdovac-stan/NkWtF0Hhq7k/
10440,stan,prodaja,78.0,2019,,,1,,Centralno,4,,143856.0,Beograd,Banovo brdo,https://www.nekretnine.rs/stambeni-objekti/stanovi/78m2-tfb-banovo-brdo-stan/Nk-sTABgwiK5/
7473,stan,prodaja,83.0,2019,,,2,,"Samostalno, Klima",3,,142500.0,Beograd,Voždovac,https://www.nekretnine.rs/stambeni-objekti/stanovi/vozdovac-lekino-brdo-30-83m2-142500eur/Nk5K0-q3Crv/
12690,stan,prodaja,68.0,2019,,,1,,Klima,3,1,139500.0,Beograd,Autokomanda,https://www.nekretnine.rs/stambeni-objekti/stanovi/partizanov-stadio-autokomanda-nov-sa-pdv-30-id7222/NkVLqNg3Wsw/
13849,stan,prodaja,153.0,2019,,,4,True,"Samostalno, Klima",5,2,137500.0,Pančevo,Centar,https://www.nekretnine.rs/stambeni-objekti/stanovi/pancevo-50-duplex-153m2-nov-lux-44-uknjizen-id1012/NkPTvDIHnz6/
7271,stan,prodaja,133.0,2019,,,,,,5,2,136990.0,Novi Sad,,https://www.nekretnine.rs/stambeni-objekti/stanovi/bulevar-patrijarha-pavla-novi-sad-133-m2-id10113/Nk6L5Ttqvte/
15543,stan,prodaja,78.0,2019,,,,,"Samostalno, Klima",3,1,136500.0,Beograd,Voždovac,https://www.nekretnine.rs/stambeni-objekti/stanovi/useljiva-lux-novogradnja-vozdovac-id1330/NknlVMg27GRH/
10519,stan,prodaja,68.0,2019,,,3,True,Samostalno,4,,136000.0,Beograd,Voždovac,https://www.nekretnine.rs/stambeni-objekti/stanovi/68m2-2t-vozdovac-stan/Nkh_VreHgoi/
11152,stan,prodaja,85.0,2019,,,1,True,Samostalno,4,1,135500.0,Beograd,Zemun (Centar),https://www.nekretnine.rs/stambeni-objekti/stanovi/zemun-centar-35-id6543/NkrHy-7LpHT/
7527,stan,prodaja,75.0,2019,,,3,True,Samostalno,3,,135000.0,Beograd,Zvezdara,https://www.nekretnine.rs/stambeni-objekti/stanovi/zvezdara-severni-bulevar-veljka-dugosevica-30-75m2-135000eur/Nk3DscjgCJE/
8380,stan,prodaja,62.0,2019,,,5,,Samostalno,2,,134080.0,Beograd,Učiteljsko naselje,https://www.nekretnine.rs/stambeni-objekti/stanovi/kod-kluza-62m2-v-eg-novo/Nkx_JYKLYVn/
9059,stan,prodaja,100.0,2019,,,1,True,Samostalno,4,1,130000.0,Beograd,Zemun (Centar),https://www.nekretnine.rs/stambeni-objekti/stanovi/zemun-centar-40-id6544/NkE7Xill67U/
8382,stan,prodaja,62.0,2019,,,4,,Samostalno,3,,129580.0,Beograd,Učiteljsko naselje,https://www.nekretnine.rs/stambeni-objekti/stanovi/kod-kluza-62m2-iv-eg-novo-lux/NkuHTJZdxTV/
8386,stan,prodaja,59.0,2019,,,5,,Samostalno,2,,127990.0,Beograd,Učiteljsko naselje,https://www.nekretnine.rs/stambeni-objekti/stanovi/kod-kluza-59m2-v-eg-novo-lux/Nkr_Emrlovy/
15376,stan,prodaja,59.0,2019,,,5,,Samostalno,2,1,127990.0,Beograd,Cvetkova pijaca,https://www.nekretnine.rs/stambeni-objekti/stanovi/zvezdara-aviv-park-penthouse-id7176/Nk1iJv0q7DI/
14911,stan,prodaja,62.0,2019,,,2,,"Samostalno, Klima",3,2,125540.0,Beograd,Učiteljsko naselje,https://www.nekretnine.rs/stambeni-objekti/stanovi/uciteljsko-naselje-zivka-davidovica-novogradnja-id45080/NkYCAPE4bqV/
11476,stan,prodaja,55.0,2019,,,,True,"Samostalno, Klima",2,,125000.0,Beograd,Zvezdara,https://www.nekretnine.rs/stambeni-objekti/stanovi/zvezdara-uciteljsko-naselje-virpazarska-20-55m2-125000eur/Nk554Z-v3Kl/
15406,stan,prodaja,40.0,2019,,,2,True,Centralno,2,1,125000.0,Beograd,Južni bulevar,https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-juzni-bulevar-20-id8768/NkfwNg6_j3E/
7505,stan,prodaja,69.0,2019,,,3,,,4,,124200.0,Beograd,Zemun (Gornji grad),https://www.nekretnine.rs/stambeni-objekti/stanovi/zemun-gornji-grad-silerova-35-69m2-124200eur/NkX8WQRMhLA/
6269,stan,prodaja,68.0,2019,,,1,True,"Centralno, Samostalno, Klima",3,,123700.0,Beograd,Autokomanda,https://www.nekretnine.rs/stambeni-objekti/stanovi/autokomanda-lux-novogradnja-stan-68m2-dinarska/NkhPIUasZpF/
8385,stan,prodaja,62.0,2019,,,4,,Samostalno,3,,122760.0,Beograd,Učiteljsko naselje,https://www.nekretnine.rs/stambeni-objekti/stanovi/kod-kluza-62m2-iv-eg-novo-lux/NkqmFJNnAoB/
12695,stan,prodaja,61.0,2019,,,,True,Samostalno,3,1,122000.0,Beograd,Neimar,https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-neimar-30-id7315/Nk-0ZSEcWyp/
10538,stan,prodaja,63.0,2019,,,5,,Samostalno,3,,121890.0,Beograd,Kluz,https://www.nekretnine.rs/stambeni-objekti/stanovi/63m2-2t-kluz-stan/Nk1jZKDH_dY/
20215,kuca,prodaja,110.0,2019,,,,True,"Samostalno, Klima",3,2,120000.0,Zlatibor,Centar,https://www.nekretnine.rs/stambeni-objekti/kuce/zlatibor-110m2-id8277/NkLEdgaTfF1/
6587,stan,prodaja,63.0,2019,,4,2,True,,3,,119658.0,Beograd,Lekino brdo,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-stanovi-na-lekinom-brdu-tempo-bez-provizije/NkiljaCBdjZ/
11548,stan,prodaja,30.0,2019,,,2,,"Centralno, Klima",1,1,119000.0,Beograd,Novi Beograd Blok 65,https://www.nekretnine.rs/stambeni-objekti/stanovi/wellport-lux-idealno-za-poslovne-ljude/NkK5fjJR3nY/
10470,stan,prodaja,72.0,2019,,,3,True,Samostalno,4,,118000.0,Beograd,Lekino brdo,https://www.nekretnine.rs/stambeni-objekti/stanovi/72m2-t-lekino-brdo-stan/Nky9EmGK0OD/
12669,stan,prodaja,88.0,2019,,,,True,Samostalno,3,1,118000.0,Beograd,Pregrevica,https://www.nekretnine.rs/stambeni-objekti/stanovi/zemun-pregrevica-30-id6065/NkIYI97d0Ax/
18024,kuca,prodaja,76.0,2019,,,,,Samostalno,,,117400.0,Zlatibor,Čolovića brdo,https://www.nekretnine.rs/stambeni-objekti/kuce/nova-kuca-na-zlatiboru-u-rezidencijalnom-kompleksu-sa-prelepim-pogledom/NkHz4tVhhYx/
10557,stan,prodaja,60.0,2019,,,5,,Samostalno,2,,116356.0,Beograd,Kluz,https://www.nekretnine.rs/stambeni-objekti/stanovi/60m2-2t-kluz-stan/Nkj6Zl2r_be/
12132,stan,prodaja,62.0,2019,,,2,,Samostalno,3,,115940.0,Beograd,Zvezdara,https://www.nekretnine.rs/stambeni-objekti/stanovi/uciteljsko-naselje-62m2/Nk4NCltcbZu/
8387,stan,prodaja,62.0,2019,,,2,,Samostalno,3,,115940.0,Beograd,Učiteljsko naselje,https://www.nekretnine.rs/stambeni-objekti/stanovi/kod-kluza-62m2-ii-eg-novo-lux/Nk4nV_p615j/
12685,stan,prodaja,62.0,2019,,,2,,Samostalno,3,1,115940.0,Beograd,Cvetkova pijaca,https://www.nekretnine.rs/stambeni-objekti/stanovi/zvezdara-aviv-park-30-id7175/Nkjcbwhq_N1/
12133,stan,prodaja,62.0,2019,,,2,,Samostalno,3,,115940.0,Beograd,Konjarnik,https://www.nekretnine.rs/stambeni-objekti/stanovi/uciteljsko-naselje-115940e/Nkr1bokzcI2/
7570,stan,prodaja,63.0,2019,,,5,True,Centralno,3,,115000.0,Beograd,Zvezdara,https://www.nekretnine.rs/stambeni-objekti/stanovi/zvezdara-deram-pijaca-vojvode-savatija-30-63m2-115000eur/NkS7rSM1psH/
10051,stan,prodaja,54.0,2019,,,4,True,Samostalno,1,1,114000.0,Beograd,Cvetni trg,https://www.nekretnine.rs/stambeni-objekti/stanovi/cvetni-trg-resavska-54m2-10-stan-id47083/NkatM82vBIJ/
6192,stan,prodaja,59.0,2019,,,1,,Samostalno,3,,113000.0,Beograd,Autokomanda,https://www.nekretnine.rs/stambeni-objekti/stanovi/vozdovac-autokomanda-borisavljeviceva-59m2-borisavljeviceva/NkxwUPBBw4m/
6478,stan,prodaja,65.0,2019,,3,1,True,,2,,110500.0,Beograd,Zvezdara,https://www.nekretnine.rs/stambeni-objekti/stanovi/prodajemo-lux-stan-u-novogradnji/Nk5DUiCe-AJ/
7228,stan,prodaja,56.0,2019,,,3,True,Centralno,2,1,110000.0,Beograd,Trošarina,https://www.nekretnine.rs/stambeni-objekti/stanovi/pazinska-lux-56m2-2-terase-lift-id1316/NktPNeduXcZ/
10595,stan,prodaja,56.0,2019,,,3,True,Samostalno,2,,110000.0,Beograd,Voždovac,https://www.nekretnine.rs/stambeni-objekti/stanovi/56m2-2t-vozdovac-stan/NkHy3_LcvRN/
7232,stan,prodaja,56.0,2019,,,3,True,Centralno,2,1,110000.0,Beograd,Trošarina,https://www.nekretnine.rs/stambeni-objekti/stanovi/pazinska-lux-56m2-2-terase-lift-id1334/NkR0hdDpcmn/
15811,stan,prodaja,37.0,2019,,,,,"Centralno, Klima",3,1,108200.0,Beograd,Lekino brdo,https://www.nekretnine.rs/stambeni-objekti/stanovi/strumicka---stan-sa-bastom-od-50-m2-id25285/NkGPoUDw-XL/
14293,stan,prodaja,54.0,2019,,,,True,Samostalno,3,1,108000.0,Beograd,Neimar,https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-neimar-25-id7313/NkX3L0eJWY_-/
